player_name,role,input_tokens,estimated_output_tokens,total_tokens,model
Alice,Impostor,4509,20,4529,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,4444,20,4464,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4365,20,4385,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,4270,20,4290,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,2948,20,2968,openai/gpt-4o-mini
Alice,Crewmate,2590,20,2610,google/gemini-pro-1.5
Bob,Crewmate,2665,20,2685,google/gemini-pro-1.5
Charlie,Crewmate,2668,20,2688,google/gemini-pro-1.5
Charlie,Impostor,15058,20,15078,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,9532,20,9552,anthropic/claude-3.5-sonnet
Alice,Crewmate,10047,20,10067,anthropic/claude-3.5-sonnet
Erin,Crewmate,10510,20,10530,anthropic/claude-3.5-sonnet
Erin,Impostor,10424,20,10444,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,10192,20,10212,anthropic/claude-3.5-sonnet
Dave,Crewmate,11478,20,11498,anthropic/claude-3.5-sonnet
Alice,Impostor,5992,20,6012,openai/gpt-4o
Erin,Crewmate,6884,20,6904,anthropic/claude-3.5-sonnet
Dave,Crewmate,6408,20,6428,anthropic/claude-3.5-sonnet
Bob,Crewmate,6883,20,6903,anthropic/claude-3.5-sonnet
Erin,Impostor,2680,20,2700,google/gemini-pro-1.5
Dave,Crewmate,2809,20,2829,anthropic/claude-3.5-sonnet
Alice,Crewmate,2770,20,2790,anthropic/claude-3.5-sonnet
Bob,Crewmate,2780,20,2800,anthropic/claude-3.5-sonnet
Erin,Impostor,3237,20,3257,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,3093,20,3113,google/gemini-flash-1.5
Alice,Crewmate,3208,20,3228,google/gemini-flash-1.5
Charlie,Crewmate,3129,20,3149,google/gemini-flash-1.5
Dave,Impostor,2761,20,2781,google/gemini-flash-1.5
Erin,Crewmate,2676,20,2696,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2673,20,2693,anthropic/claude-3.5-sonnet
Alice,Impostor,2129,20,2149,google/gemini-pro-1.5
Erin,Crewmate,1976,20,1996,google/gemini-pro-1.5
Bob,Crewmate,1996,20,2016,google/gemini-pro-1.5
Charlie,Impostor,3236,20,3256,openai/gpt-4o-mini
Alice,Crewmate,3203,20,3223,anthropic/claude-3-5-haiku
Erin,Crewmate,3189,20,3209,anthropic/claude-3-5-haiku
Dave,Crewmate,3218,20,3238,anthropic/claude-3-5-haiku
Erin,Impostor,6128,20,6148,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,6696,20,6716,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,6967,20,6987,meta-llama/llama-3.1-8b-instruct
Alice,Impostor,3574,20,3594,google/gemini-pro-1.5
Charlie,Crewmate,3909,20,3929,google/gemini-flash-1.5
Bob,Crewmate,4013,20,4033,google/gemini-flash-1.5
Dave,Impostor,3987,20,4007,anthropic/claude-3-5-haiku
Bob,Crewmate,4149,20,4169,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3884,20,3904,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4666,20,4686,anthropic/claude-3.5-sonnet
Alice,Crewmate,4705,20,4725,openai/gpt-4o-mini
Charlie,Crewmate,4727,20,4747,openai/gpt-4o-mini
Bob,Impostor,10262,20,10282,anthropic/claude-3.5-sonnet
Charlie,Crewmate,13553,20,13573,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,13625,20,13645,meta-llama/llama-3.1-8b-instruct
Erin,Crewmate,14716,20,14736,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,2261,20,2281,google/gemini-pro-1.5
Bob,Crewmate,2303,20,2323,openai/gpt-4o
Alice,Crewmate,2370,20,2390,openai/gpt-4o
Dave,Crewmate,2344,20,2364,openai/gpt-4o
Dave,Impostor,3232,20,3252,google/gemini-pro-1.5
Alice,Crewmate,3710,20,3730,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3705,20,3725,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3607,20,3627,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,4555,20,4575,openai/gpt-4o
Alice,Crewmate,3854,20,3874,openai/gpt-4o
Charlie,Crewmate,2970,20,2990,openai/gpt-4o
Alice,Impostor,3125,20,3145,anthropic/claude-3-5-haiku
Charlie,Crewmate,2669,20,2689,google/gemini-pro-1.5
Dave,Crewmate,2812,20,2832,google/gemini-pro-1.5
Erin,Crewmate,2780,20,2800,google/gemini-pro-1.5
Alice,Impostor,3518,20,3538,openai/gpt-4o-mini
Charlie,Crewmate,2931,20,2951,google/gemini-flash-1.5
Erin,Crewmate,3357,20,3377,google/gemini-flash-1.5
Dave,Crewmate,3301,20,3321,google/gemini-flash-1.5
Erin,Impostor,3817,20,3837,google/gemini-flash-1.5
Charlie,Crewmate,3987,20,4007,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4076,20,4096,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3897,20,3917,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,2877,20,2897,google/gemini-flash-1.5
Bob,Crewmate,2873,20,2893,google/gemini-flash-1.5
Charlie,Crewmate,2763,20,2783,google/gemini-flash-1.5
Erin,Crewmate,2775,20,2795,google/gemini-flash-1.5
Alice,Impostor,4957,20,4977,anthropic/claude-3.5-sonnet
Dave,Crewmate,4940,20,4960,anthropic/claude-3.5-sonnet
Erin,Crewmate,4863,20,4883,anthropic/claude-3.5-sonnet
Charlie,Crewmate,5029,20,5049,anthropic/claude-3.5-sonnet
Dave,Impostor,3255,20,3275,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,2861,20,2881,openai/gpt-4o
Bob,Crewmate,3077,20,3097,openai/gpt-4o
Charlie,Crewmate,3139,20,3159,openai/gpt-4o
Dave,Impostor,3189,20,3209,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3186,20,3206,anthropic/claude-3-5-haiku
Erin,Crewmate,3188,20,3208,anthropic/claude-3-5-haiku
Bob,Crewmate,3233,20,3253,anthropic/claude-3-5-haiku
Bob,Impostor,2677,20,2697,google/gemini-flash-1.5
Erin,Crewmate,2398,20,2418,google/gemini-pro-1.5
Dave,Crewmate,2405,20,2425,google/gemini-pro-1.5
Charlie,Crewmate,2364,20,2384,google/gemini-pro-1.5
Bob,Impostor,5392,20,5412,openai/gpt-4o-mini
Dave,Crewmate,4375,20,4395,google/gemini-flash-1.5
Charlie,Crewmate,4468,20,4488,google/gemini-flash-1.5
Dave,Impostor,3415,20,3435,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,2661,20,2681,google/gemini-pro-1.5
Bob,Crewmate,2744,20,2764,google/gemini-pro-1.5
Charlie,Crewmate,2672,20,2692,google/gemini-pro-1.5
Charlie,Impostor,4382,20,4402,anthropic/claude-3.5-sonnet
Alice,Crewmate,4652,20,4672,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,4156,20,4176,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4358,20,4378,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,5712,20,5732,anthropic/claude-3.5-sonnet
Bob,Crewmate,7149,20,7169,anthropic/claude-3-5-haiku
Erin,Crewmate,6437,20,6457,anthropic/claude-3-5-haiku
Charlie,Crewmate,6419,20,6439,anthropic/claude-3-5-haiku
Charlie,Impostor,4517,20,4537,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,4219,20,4239,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,4333,20,4353,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4326,20,4346,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,2982,20,3002,google/gemini-flash-1.5
Dave,Crewmate,2788,20,2808,openai/gpt-4o-mini
Alice,Crewmate,2784,20,2804,openai/gpt-4o-mini
Charlie,Impostor,3824,20,3844,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,2725,20,2745,google/gemini-pro-1.5
Alice,Crewmate,2834,20,2854,google/gemini-pro-1.5
Bob,Crewmate,2846,20,2866,google/gemini-pro-1.5
Erin,Impostor,3284,20,3304,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,2922,20,2942,google/gemini-flash-1.5
Charlie,Crewmate,3003,20,3023,google/gemini-flash-1.5
Charlie,Impostor,3090,20,3110,anthropic/claude-3-5-haiku
Bob,Crewmate,2961,20,2981,openai/gpt-4o-mini
Alice,Crewmate,3025,20,3045,openai/gpt-4o-mini
Erin,Crewmate,2980,20,3000,openai/gpt-4o-mini
Erin,Impostor,5399,20,5419,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3848,20,3868,google/gemini-flash-1.5
Charlie,Crewmate,3955,20,3975,google/gemini-flash-1.5
Bob,Crewmate,4095,20,4115,google/gemini-flash-1.5
Bob,Impostor,3398,20,3418,google/gemini-flash-1.5
Alice,Crewmate,3429,20,3449,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3588,20,3608,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,6376,20,6396,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,5905,20,5925,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,5996,20,6016,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,6722,20,6742,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,3645,20,3665,anthropic/claude-3-5-haiku
Erin,Crewmate,2758,20,2778,openai/gpt-4o-mini
Charlie,Crewmate,3136,20,3156,openai/gpt-4o-mini
Erin,Impostor,3084,20,3104,openai/gpt-4o-mini
Dave,Crewmate,2641,20,2661,google/gemini-pro-1.5
Bob,Crewmate,2758,20,2778,google/gemini-pro-1.5
Alice,Crewmate,2767,20,2787,google/gemini-pro-1.5
Bob,Impostor,4630,20,4650,openai/gpt-4o-mini
Alice,Crewmate,5039,20,5059,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,4159,20,4179,meta-llama/llama-3.1-8b-instruct
Dave,Impostor,4714,20,4734,anthropic/claude-3.5-sonnet
Erin,Crewmate,5149,20,5169,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,5228,20,5248,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,5066,20,5086,meta-llama/llama-3.1-8b-instruct
Bob,Impostor,2362,20,2382,google/gemini-pro-1.5
Erin,Crewmate,2543,20,2563,openai/gpt-4o-mini
Alice,Crewmate,2480,20,2500,openai/gpt-4o-mini
Erin,Impostor,3162,20,3182,anthropic/claude-3-5-haiku
Alice,Crewmate,2908,20,2928,openai/gpt-4o
Charlie,Crewmate,2791,20,2811,openai/gpt-4o
Bob,Crewmate,3081,20,3101,openai/gpt-4o
Charlie,Impostor,2408,20,2428,google/gemini-pro-1.5
Bob,Crewmate,2369,20,2389,google/gemini-pro-1.5
Alice,Crewmate,2286,20,2306,google/gemini-pro-1.5
Erin,Crewmate,2313,20,2333,google/gemini-pro-1.5
Alice,Impostor,2870,20,2890,google/gemini-flash-1.5
Charlie,Crewmate,2862,20,2882,anthropic/claude-3.5-sonnet
Bob,Crewmate,2883,20,2903,anthropic/claude-3.5-sonnet
Erin,Crewmate,2873,20,2893,anthropic/claude-3.5-sonnet
Bob,Impostor,7651,20,7671,openai/gpt-4o
Alice,Crewmate,6376,20,6396,anthropic/claude-3.5-sonnet
Dave,Crewmate,7422,20,7442,anthropic/claude-3.5-sonnet
Dave,Impostor,4631,20,4651,google/gemini-pro-1.5
Erin,Crewmate,5037,20,5057,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,5081,20,5101,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,4916,20,4936,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,3283,20,3303,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3193,20,3213,anthropic/claude-3.5-sonnet
Dave,Crewmate,3193,20,3213,anthropic/claude-3.5-sonnet
Bob,Crewmate,3168,20,3188,anthropic/claude-3.5-sonnet
Bob,Impostor,2617,20,2637,google/gemini-pro-1.5
Erin,Crewmate,2727,20,2747,anthropic/claude-3.5-sonnet
Charlie,Crewmate,2722,20,2742,anthropic/claude-3.5-sonnet
Dave,Crewmate,2709,20,2729,anthropic/claude-3.5-sonnet
Dave,Impostor,2560,20,2580,openai/gpt-4o-mini
Bob,Crewmate,2496,20,2516,openai/gpt-4o
Erin,Crewmate,2540,20,2560,openai/gpt-4o
Charlie,Crewmate,2472,20,2492,openai/gpt-4o
Alice,Impostor,3353,20,3373,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,3313,20,3333,anthropic/claude-3.5-sonnet
Erin,Crewmate,3291,20,3311,anthropic/claude-3.5-sonnet
Bob,Crewmate,3319,20,3339,anthropic/claude-3.5-sonnet
Erin,Impostor,3610,20,3630,anthropic/claude-3.5-sonnet
Alice,Crewmate,3607,20,3627,openai/gpt-4o-mini
Charlie,Crewmate,3636,20,3656,openai/gpt-4o-mini
Bob,Crewmate,3482,20,3502,openai/gpt-4o-mini
Erin,Impostor,3329,20,3349,anthropic/claude-3.5-sonnet
Dave,Crewmate,2874,20,2894,google/gemini-pro-1.5
Bob,Crewmate,2838,20,2858,google/gemini-pro-1.5
Alice,Crewmate,2853,20,2873,google/gemini-pro-1.5
Charlie,Impostor,8280,20,8300,anthropic/claude-3-5-haiku
Erin,Crewmate,7795,20,7815,anthropic/claude-3-5-haiku
Dave,Crewmate,7221,20,7241,anthropic/claude-3-5-haiku
Dave,Impostor,3638,20,3658,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3424,20,3444,meta-llama/llama-3.1-8b-instruct
Alice,Crewmate,3737,20,3757,meta-llama/llama-3.1-8b-instruct
Bob,Impostor,3869,20,3889,google/gemini-pro-1.5
Alice,Crewmate,3954,20,3974,google/gemini-flash-1.5
Charlie,Crewmate,3881,20,3901,google/gemini-flash-1.5
Charlie,Impostor,8565,20,8585,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,6998,20,7018,openai/gpt-4o-mini
Erin,Crewmate,7605,20,7625,openai/gpt-4o-mini
Alice,Crewmate,6612,20,6632,openai/gpt-4o-mini
Charlie,Impostor,4694,20,4714,anthropic/claude-3-5-haiku
Alice,Crewmate,4518,20,4538,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,4920,20,4940,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,4039,20,4059,meta-llama/llama-3.1-405b-instruct
Erin,Impostor,4668,20,4688,anthropic/claude-3-5-haiku
Charlie,Crewmate,3737,20,3757,google/gemini-pro-1.5
Alice,Crewmate,4000,20,4020,google/gemini-pro-1.5
Erin,Impostor,3666,20,3686,anthropic/claude-3.5-sonnet
Bob,Crewmate,3657,20,3677,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3761,20,3781,meta-llama/llama-3.1-405b-instruct
Alice,Crewmate,3529,20,3549,meta-llama/llama-3.1-405b-instruct
Alice,Impostor,3521,20,3541,anthropic/claude-3.5-sonnet
Dave,Crewmate,3512,20,3532,anthropic/claude-3-5-haiku
Bob,Crewmate,3663,20,3683,anthropic/claude-3-5-haiku
Charlie,Crewmate,3488,20,3508,anthropic/claude-3-5-haiku
Dave,Impostor,3167,20,3187,google/gemini-pro-1.5
Alice,Crewmate,3282,20,3302,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,3279,20,3299,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3318,20,3338,meta-llama/llama-3.1-405b-instruct
Alice,Impostor,5891,20,5911,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,8878,20,8898,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,9319,20,9339,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,9477,20,9497,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,2578,20,2598,google/gemini-flash-1.5
Alice,Crewmate,2472,20,2492,openai/gpt-4o
Charlie,Crewmate,2540,20,2560,openai/gpt-4o
Erin,Crewmate,2520,20,2540,openai/gpt-4o
Erin,Impostor,5570,20,5590,openai/gpt-4o
Alice,Crewmate,6426,20,6446,meta-llama/llama-3.1-8b-instruct
Bob,Crewmate,5562,20,5582,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,7295,20,7315,meta-llama/llama-3.1-8b-instruct
Erin,Impostor,2693,20,2713,google/gemini-flash-1.5
Bob,Crewmate,2652,20,2672,google/gemini-flash-1.5
Alice,Crewmate,2600,20,2620,google/gemini-flash-1.5
Charlie,Crewmate,2726,20,2746,google/gemini-flash-1.5
Charlie,Impostor,2753,20,2773,google/gemini-pro-1.5
Dave,Crewmate,2845,20,2865,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,2917,20,2937,meta-llama/llama-3.1-405b-instruct
Bob,Crewmate,2910,20,2930,meta-llama/llama-3.1-405b-instruct
Dave,Impostor,7692,20,7712,anthropic/claude-3-5-haiku
Alice,Crewmate,7705,20,7725,anthropic/claude-3.5-sonnet
Bob,Crewmate,7349,20,7369,anthropic/claude-3.5-sonnet
Dave,Impostor,3307,20,3327,google/gemini-flash-1.5
Alice,Crewmate,3323,20,3343,meta-llama/llama-3.1-405b-instruct
Charlie,Crewmate,3335,20,3355,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3254,20,3274,meta-llama/llama-3.1-405b-instruct
Bob,Impostor,3168,20,3188,meta-llama/llama-3.1-405b-instruct
Erin,Crewmate,3093,20,3113,openai/gpt-4o
Charlie,Crewmate,3042,20,3062,openai/gpt-4o
Alice,Crewmate,3207,20,3227,openai/gpt-4o
Charlie,Impostor,2685,20,2705,google/gemini-flash-1.5
Bob,Crewmate,2450,20,2470,google/gemini-pro-1.5
Dave,Crewmate,2417,20,2437,google/gemini-pro-1.5
Alice,Crewmate,2432,20,2452,google/gemini-pro-1.5
Bob,Impostor,4065,20,4085,meta-llama/llama-3.1-8b-instruct
Charlie,Crewmate,3231,20,3251,openai/gpt-4o
Alice,Crewmate,3142,20,3162,openai/gpt-4o
Bob,Impostor,3145,20,3165,meta-llama/llama-3.1-8b-instruct
Dave,Crewmate,2586,20,2606,google/gemini-pro-1.5
Alice,Crewmate,2437,20,2457,google/gemini-pro-1.5
Erin,Crewmate,2594,20,2614,google/gemini-pro-1.5
Bob,Impostor,3819,20,3839,meta-llama/llama-3.1-405b-instruct
Dave,Crewmate,3546,20,3566,anthropic/claude-3-5-haiku
Erin,Crewmate,3743,20,3763,anthropic/claude-3-5-haiku
